Date,Open,High,Low,Close,Adj Close,Volume
2009-07-23,33.403743743896484,37.2156982421875,33.403743743896484,36.768680572509766,36.18961715698242,192964
2009-07-24,36.744117736816406,38.02132034301758,35.76656723022461,37.191139221191406,36.60542297363281,211326
2009-07-27,37.59886169433594,37.59886169433594,36.38060760498047,36.84236145019531,36.262142181396484,104960
2009-07-28,36.744117736816406,36.744117736816406,35.67323303222656,35.86972427368164,35.30481719970703,271358
2009-07-29,35.36866760253906,36.311832427978516,33.75251770019531,34.430416107177734,33.88818359375,120849
2009-07-30,35.732181549072266,35.732181549072266,34.05707931518555,34.16515350341797,33.62709045410156,132004
2009-07-31,34.386207580566406,34.975685119628906,33.109004974365234,33.33005905151367,32.805152893066406,272539
2009-08-03,33.79672622680664,34.273223876953125,32.175662994384766,33.054969787597656,32.534393310546875,597925
2009-08-04,33.374267578125,33.673919677734375,32.91250991821289,33.069705963134766,32.54889678955078,135374
2009-08-05,33.01075744628906,33.60023498535156,31.92513656616211,32.11671447753906,31.610912322998047,249566
2009-08-06,32.11671447753906,32.91250991821289,31.63530921936035,31.876012802124023,31.37400245666504,134223
2009-08-07,30.94758415222168,31.9300479888916,30.264772415161133,30.500564575195312,30.02021598815918,90110
2009-08-10,31.32583236694336,31.37986946105957,29.37564468383789,29.6556453704834,29.18860626220703,709726
2009-08-11,29.47389030456543,30.1616153717041,27.617034912109375,28.093530654907227,27.651090621948242,293324
2009-08-12,27.970722198486328,28.97283363342285,27.017732620239258,27.970722198486328,27.53022003173828,223489
2009-08-13,28.123004913330078,29.27739715576172,28.123004913330078,28.653533935546875,28.20227813720703,170092
2009-08-14,28.68791961669922,29.031782150268555,28.113178253173828,28.6780948638916,28.22644805908203,257037
2009-08-17,28.344057083129883,28.98265838623047,27.607210159301758,27.941247940063477,27.501205444335938,68216
2009-08-18,28.77142906188965,28.864763259887695,27.631771087646484,28.034582138061523,27.593069076538086,127943
2009-08-19,28.00019645690918,28.19668960571289,26.35948371887207,26.742643356323242,26.321475982666016,115393
2009-08-20,26.722993850708008,27.37141990661621,25.838777542114258,26.118778228759766,25.707441329956055,133226
2009-08-21,26.506851196289062,26.998083114624023,25.6717586517334,26.315271377563477,25.900836944580078,344053
2009-08-24,27.21422576904297,27.70545768737793,26.531414031982422,26.688608169555664,26.268291473388672,339687
2009-08-25,26.821239471435547,29.282310485839844,26.526500701904297,27.25843620300293,26.829151153564453,688036
2009-08-26,27.882299423217773,27.980546951293945,27.312471389770508,27.484403610229492,27.051559448242188,183457
2009-08-27,27.558088302612305,28.57493782043457,27.361595153808594,28.03949546813965,27.5979061126709,440779
2009-08-28,28.39318084716797,28.786165237426758,28.19668960571289,28.486515045166016,28.03788948059082,254462
2009-08-31,28.40791893005371,28.737043380737305,27.21422576904297,27.4401912689209,27.008041381835938,293161
2009-09-01,27.80370330810547,28.49142837524414,27.513877868652344,27.788965225219727,27.351322174072266,182184
2009-09-02,27.852827072143555,28.280197143554688,27.337032318115234,27.680896759033203,27.244956970214844,122142
2009-09-03,28.245811462402344,28.49142837524414,27.017732620239258,27.19948959350586,26.771127700805664,562097
2009-09-04,27.16019058227539,28.19668960571289,26.428255081176758,26.75246810913086,26.331148147583008,351290
2009-09-07,26.91948699951172,27.45001792907715,26.91948699951172,27.170015335083008,26.74212074279785,181859
2009-09-08,27.017732620239258,27.361595153808594,26.084392547607422,26.34965705871582,25.934682846069336,397684
2009-09-09,27.017732620239258,27.017732620239258,25.937023162841797,26.19246482849121,25.779966354370117,180688
2009-09-10,25.647197723388672,26.673870086669922,25.5489501953125,25.70123291015625,25.29646873474121,319472
2009-09-11,25.838777542114258,26.03527069091797,24.463329315185547,24.974210739135742,24.580900192260742,324704
2009-09-14,24.86122703552246,25.642284393310547,24.659822463989258,24.856313705444336,24.464859008789062,134061
2009-09-15,25.052806854248047,25.445791244506836,24.659822463989258,25.038070678710938,24.643749237060547,293120
2009-09-16,25.038070678710938,25.544038772583008,25.038070678710938,25.288597106933594,24.890331268310547,196689
2009-09-17,25.347545623779297,26.133516311645508,25.347545623779297,25.57842445373535,25.17559242248535,428525
2009-09-18,26.04018211364746,28.68791961669922,25.67667007446289,27.066856384277344,26.640586853027344,2733222
2009-09-22,26.96369743347168,30.13214111328125,26.9096622467041,29.026870727539062,28.569730758666992,4163708
2009-09-23,28.98265838623047,30.544775009155273,28.501251220703125,28.766517639160156,28.313480377197266,1695473
2009-09-24,28.49142837524414,29.149677276611328,27.80370330810547,28.068967819213867,27.62691307067871,581660
2009-09-25,28.49142837524414,29.031782150268555,27.518789291381836,27.906862258911133,27.467361450195312,570433
2009-09-29,28.481603622436523,28.58967399597168,27.263349533081055,27.34194564819336,26.91134262084961,474653
2009-09-30,27.312471389770508,27.87738800048828,26.649309158325195,27.3566837310791,26.92584800720215,411730
2009-10-01,26.747556686401367,29.67038345336914,26.747556686401367,28.60441017150879,28.1539249420166,2640740
2009-10-05,28.39318084716797,30.55459976196289,28.334232330322266,29.621259689331055,29.154762268066406,4762906
2009-10-06,29.86687660217285,30.13214111328125,28.50616455078125,29.331432342529297,28.8695011138916,948748
2009-10-07,29.631084442138672,30.6921443939209,29.5721378326416,30.00933265686035,29.53672218322754,1035122
2009-10-08,31.14407730102539,32.814266204833984,30.65284538269043,32.10197830200195,31.596416473388672,2670156
2009-10-09,32.42127990722656,33.60023498535156,31.43881607055664,31.659870147705078,31.161266326904297,1623124
2009-10-12,32.11671447753906,32.85356140136719,31.7875919342041,32.27882385253906,31.77046775817871,1157682
2009-10-13,32.27882385253906,32.27882385253906,32.27882385253906,32.27882385253906,31.77046775817871,0
2009-10-14,32.814266204833984,34.376380920410156,32.229698181152344,33.88515090942383,33.35150146484375,3179783
2009-10-15,34.18971252441406,35.172176361083984,32.90760040283203,33.276023864746094,32.7519645690918,2289551
2009-10-16,33.39883041381836,33.60023498535156,31.43881607055664,31.63039779663086,31.13225746154785,1066320
2009-10-20,33.109004974365234,33.197425842285156,32.02829360961914,32.42127990722656,31.91068458557129,1153224
2009-10-21,31.88583755493164,33.109004974365234,30.45635414123535,32.25917434692383,31.751131057739258,1912692
2009-10-22,32.25917434692383,32.946895599365234,31.836713790893555,32.24934768676758,31.7414608001709,780863
2009-10-23,32.892860412597656,32.91250991821289,31.04583168029785,31.335657119750977,30.84215545654297,553130
2009-10-26,31.3405704498291,31.80232810974121,30.073192596435547,30.289335250854492,29.812314987182617,434051
2009-10-27,30.1616153717041,31.9300479888916,29.37564468383789,29.532838821411133,29.067731857299805,891962
2009-10-28,28.84020233154297,30.7510929107666,28.84020233154297,30.520214080810547,30.0395565032959,604572
2009-10-29,29.96512222290039,32.60303497314453,29.105466842651367,31.134252548217773,30.643924713134766,742419
2009-10-30,31.92513656616211,32.224788665771484,30.014244079589844,30.603723526000977,30.12175178527832,487835
2009-11-03,29.5721378326416,31.37986946105957,28.707569122314453,28.938447952270508,28.482702255249023,253047
2009-11-04,29.86687660217285,30.333545684814453,29.090730667114258,29.73915672302246,29.270797729492188,218400
2009-11-05,29.73915672302246,30.39740562438965,29.09564208984375,29.67038345336914,29.203113555908203,204648
2009-11-06,30.1616153717041,30.338457107543945,29.08090591430664,29.341257095336914,28.87917137145996,247490
2009-11-09,29.945472717285156,30.053543090820312,28.992483139038086,29.606523513793945,29.140254974365234,1133864
2009-11-10,29.67038345336914,32.02829360961914,29.30687141418457,31.08513069152832,30.5955753326416,3199489
2009-11-11,31.232498168945312,31.232498168945312,29.58687400817871,30.65284538269043,30.170101165771484,1691452
2009-11-12,30.667583465576172,31.330745697021484,30.17635154724121,30.559511184692383,30.078237533569336,810839
2009-11-13,30.726530075073242,30.84933853149414,30.097755432128906,30.756004333496094,30.271638870239258,398223
2009-11-16,30.701969146728516,31.9300479888916,30.55459976196289,31.473203659057617,30.977537155151367,1204462
2009-11-17,31.640222549438477,34.287960052490234,31.453554153442383,34.04234313964844,33.506221771240234,3560449
2009-11-18,33.89497375488281,34.35673141479492,32.42619323730469,32.87321472167969,32.355499267578125,1730904
2009-11-19,32.42127990722656,33.79672622680664,31.9300479888916,32.20513916015625,31.69794464111328,797811
2009-11-20,31.93987274169922,33.01075744628906,31.93987274169922,32.12162780761719,31.615751266479492,521831
2009-11-23,32.224788665771484,33.39883041381836,31.9300479888916,32.4409294128418,31.930028915405273,485504
2009-11-24,32.42127990722656,32.91250991821289,32.03812026977539,32.352508544921875,31.842992782592773,234828
2009-11-25,32.02829360961914,32.814266204833984,32.02829360961914,32.151100158691406,31.644760131835938,262696
2009-11-26,32.42127990722656,32.71110534667969,31.065481185913086,31.365131378173828,30.871171951293945,185248
2009-11-27,30.95741081237793,31.979171752929688,29.86687660217285,30.716705322265625,30.23295783996582,260620
2009-11-30,31.49285125732422,31.659870147705078,30.35810661315918,30.564424514770508,30.08306884765625,288499
2009-12-01,30.7510929107666,31.9300479888916,30.667583465576172,31.581274032592773,31.083906173706055,1459729
2009-12-02,31.43881607055664,33.109004974365234,31.158815383911133,32.534263610839844,32.02188491821289,1958913
2009-12-03,33.099178314208984,33.58058547973633,31.993907928466797,32.598121643066406,32.084739685058594,3168292
2009-12-04,32.598121643066406,33.20724868774414,32.25917434692383,32.66689682006836,32.15243911743164,518044
2009-12-07,32.61777114868164,33.560935974121094,32.32303237915039,32.95180892944336,32.432857513427734,1403401
2009-12-08,33.08935546875,33.88515090942383,32.86338806152344,33.16304016113281,32.6407585144043,1760106
2009-12-09,33.01075744628906,33.30549621582031,31.9300479888916,32.303382873535156,31.794647216796875,472730
2009-12-10,32.29356002807617,32.79952621459961,31.9300479888916,32.097068786621094,31.591581344604492,672412
2009-12-11,32.519527435302734,32.65707015991211,32.07741928100586,32.29356002807617,31.784969329833984,3670641
2009-12-14,32.27391052246094,32.61777114868164,31.9300479888916,32.09215545654297,31.586742401123047,265923
2009-12-15,32.29356002807617,32.29356002807617,31.65004539489746,31.95461082458496,31.451366424560547,278178
2009-12-16,31.664783477783203,32.38689422607422,31.664783477783203,31.93987274169922,31.436859130859375,197218
2009-12-17,31.05565643310547,34.238834381103516,31.05565643310547,33.492164611816406,32.964698791503906,2956579
2009-12-18,33.60023498535156,33.993221282958984,31.979171752929688,32.08232879638672,31.577070236206055,937348
2009-12-21,32.90760040283203,32.90760040283203,31.9300479888916,31.94478416442871,31.44169044494629,409216
2009-12-22,31.9300479888916,32.38689422607422,31.910398483276367,31.949697494506836,31.4465274810791,1128887
2009-12-23,31.98408317565918,32.51461410522461,31.880924224853516,31.934959411621094,31.432022094726562,1301850
2009-12-24,32.08232879638672,32.814266204833984,31.9300479888916,32.28864669799805,31.780134201049805,3423507
2009-12-29,32.43110275268555,32.74549102783203,31.998821258544922,32.43110275268555,31.92035675048828,296713
2009-12-30,32.519527435302734,33.109004974365234,32.42127990722656,32.97637176513672,32.45703887939453,1023702
2009-12-31,33.109004974365234,34.72024154663086,33.01075744628906,33.953922271728516,33.419185638427734,4924154
2010-01-04,34.33216857910156,35.491477966308594,34.01778030395508,35.314632415771484,34.75846862792969,2469924
2010-01-05,35.859901428222656,36.518150329589844,35.07884216308594,35.39323043823242,34.83583068847656,1955727
2010-01-06,35.36866760253906,35.565162658691406,34.39603042602539,34.558135986328125,34.013885498046875,691048
2010-01-07,34.582698822021484,35.06901931762695,34.091468811035156,34.287960052490234,33.74796676635742,477778
2010-01-08,34.680946350097656,35.196739196777344,34.18971252441406,34.386207580566406,33.844669342041016,538819
2010-01-11,34.838138580322266,34.92655944824219,34.14059066772461,34.53848648071289,33.99454116821289,1381069
2010-01-12,34.86761474609375,35.06410598754883,33.50198745727539,33.70830535888672,33.17744064331055,1216625
2010-01-13,33.403743743896484,33.492164611816406,32.82408905029297,33.349708557128906,32.824493408203125,949725
2010-01-14,33.60023498535156,33.993221282958984,33.30549621582031,33.418479919433594,32.89218521118164,616318
2010-01-15,33.49707794189453,34.48445129394531,33.236724853515625,33.75251770019531,33.22095489501953,718917
2010-01-18,33.084442138671875,34.17988967895508,33.084442138671875,34.03252029418945,33.496543884277344,359504
2010-01-19,34.091468811035156,35.02480697631836,34.091468811035156,34.6563835144043,34.11058044433594,1059133
2010-01-20,34.582698822021484,34.98550796508789,34.14550018310547,34.597434997558594,34.05256652832031,488588
2010-01-21,34.287960052490234,34.877437591552734,33.89497375488281,34.18479919433594,33.64642333984375,686529
2010-01-22,33.266197204589844,34.725154876708984,32.917423248291016,34.238834381103516,33.69960403442383,690519
2010-01-25,34.376380920410156,34.47954177856445,33.403743743896484,33.74269104003906,33.21128463745117,624288
2010-01-27,33.403743743896484,33.698482513427734,31.610748291015625,32.008644104003906,31.504545211791992,1216788
2010-01-28,33.34479522705078,33.34479522705078,31.04583168029785,31.527238845825195,31.030719757080078,372360
2010-01-29,31.22758674621582,31.684431076049805,30.490739822387695,31.301271438598633,30.808313369750977,399007
2010-02-01,31.301271438598633,33.50198745727539,30.94758415222168,32.42127990722656,31.91068458557129,3241272
2010-02-02,32.90760040283203,33.379180908203125,32.04302978515625,32.455665588378906,31.94452667236328,1108306
2010-02-03,31.831802368164062,33.50198745727539,31.831802368164062,33.226898193359375,32.70360565185547,1393100
2010-02-04,33.403743743896484,33.649356842041016,33.109004974365234,33.389007568359375,32.86317443847656,3194247
2010-02-05,31.43881607055664,34.38129425048828,31.43881607055664,34.07672882080078,33.54006576538086,610007
2010-02-08,33.89497375488281,35.5307731628418,33.801639556884766,35.31954574584961,34.763301849365234,1060955
2010-02-09,35.31954574584961,35.31954574584961,34.17988967895508,34.248661041259766,33.70928192138672,499204
2010-02-10,35.172176361083984,35.172176361083984,33.197425842285156,33.51181411743164,32.98404312133789,168800
2010-02-11,33.698482513427734,34.48445129394531,32.946895599365234,33.18268966674805,32.66010284423828,240365
2010-02-15,33.30549621582031,34.18971252441406,33.109004974365234,33.19251251220703,32.669769287109375,194012
2010-02-16,34.091468811035156,34.091468811035156,31.979171752929688,32.622684478759766,32.10892105102539,11309891
2010-02-17,33.38409423828125,33.38409423828125,32.42127990722656,32.455665588378906,31.94452667236328,490054
2010-02-18,32.047943115234375,33.099178314208984,32.047943115234375,32.494964599609375,31.983211517333984,114701
2010-02-19,32.42127990722656,32.71110534667969,32.175662994384766,32.42619323730469,31.915525436401367,140412
2010-02-22,32.90760040283203,33.109004974365234,32.33285903930664,32.42619323730469,31.915525436401367,352837
2010-02-23,32.519527435302734,32.71110534667969,32.0528564453125,32.56864929199219,32.05572509765625,282148
2010-02-24,32.61777114868164,32.71601867675781,32.224788665771484,32.45075225830078,31.939685821533203,144962
2010-02-25,32.45075225830078,32.79461669921875,32.45075225830078,32.57356262207031,32.06057357788086,165003
2010-02-26,32.57356262207031,34.77919006347656,32.57356262207031,34.10129165649414,33.564239501953125,2114267
2010-03-02,33.89497375488281,35.36866760253906,33.79672622680664,34.081642150878906,33.544891357421875,2432162
2010-03-03,34.091468811035156,34.680946350097656,33.403743743896484,33.560935974121094,33.03239440917969,517759
2010-03-04,33.993221282958984,34.18479919433594,32.946895599365234,33.221988677978516,32.69879150390625,379108
2010-03-05,33.13356399536133,33.840938568115234,32.941986083984375,33.113914489746094,32.59239959716797,463203
2010-03-08,33.698482513427734,33.79672622680664,32.71601867675781,32.83391571044922,32.31681442260742,348125
2010-03-09,32.91250991821289,33.786903381347656,32.819175720214844,33.14830017089844,32.626251220703125,398121
2010-03-10,33.11882781982422,34.278133392333984,32.92724609375,33.865501403808594,33.3321647644043,2120344
2010-03-11,33.02549362182617,34.278133392333984,33.02549362182617,33.221988677978516,32.69879150390625,848082
2010-03-12,33.01075744628906,33.688655853271484,31.949697494506836,32.4998779296875,31.98804473876953,2371366
2010-03-15,32.61777114868164,32.69145584106445,32.23461151123047,32.41636657714844,31.90584373474121,706245
2010-03-16,32.12654113769531,33.01075744628906,32.12654113769531,32.47531509399414,31.963871002197266,363362
2010-03-17,32.46548843383789,32.7847900390625,32.23461151123047,32.41145324707031,31.901016235351562,4520271
2010-03-18,32.70619583129883,32.71601867675781,32.07741928100586,32.367244720458984,31.85750389099121,2954838
2010-03-19,32.214962005615234,32.45075225830078,32.175662994384766,32.40163040161133,31.891342163085938,3228956
2010-03-22,31.974258422851562,32.32303237915039,31.075305938720703,31.232498168945312,30.74062728881836,829873
2010-03-23,31.42407989501953,32.02829360961914,31.242324829101562,31.320920944213867,30.82765007019043,947882
2010-03-25,30.967233657836914,31.979171752929688,30.94758415222168,31.14407730102539,30.653593063354492,19036848
2010-03-26,31.14407730102539,32.91250991821289,31.14407730102539,31.640222549438477,31.141925811767578,3503225
2010-03-29,31.566537857055664,32.24443435668945,31.43881607055664,31.861276626586914,31.3595027923584,384533
2010-03-30,31.831802368164062,33.59041213989258,31.7286434173584,33.054969787597656,32.534393310546875,1223109
2010-03-31,33.20724868774414,33.60023498535156,32.83882522583008,33.02549362182617,32.5053825378418,400116
2010-04-01,31.571449279785156,34.18971252441406,31.571449279785156,33.88515090942383,33.35150146484375,630049
2010-04-05,33.403743743896484,34.238834381103516,33.403743743896484,34.04725646972656,33.51105499267578,256304
2010-04-06,33.89497375488281,34.091468811035156,33.408653259277344,33.688655853271484,33.15810012817383,192516
2010-04-07,33.50198745727539,34.07181930541992,33.403743743896484,33.62970733642578,33.1000862121582,157949
2010-04-08,33.109004974365234,34.852874755859375,33.109004974365234,34.38129425048828,33.8398323059082,1303021
2010-04-09,34.48445129394531,35.51112747192383,33.79672622680664,35.28024673461914,34.72461700439453,845955
2010-04-12,34.680946350097656,36.25288391113281,34.091468811035156,35.329368591308594,34.772972106933594,1058828
2010-04-13,35.36866760253906,36.24306106567383,34.48445129394531,34.64655685424805,34.10091781616211,501820
2010-04-15,34.69076919555664,35.36866760253906,31.63530921936035,32.12162780761719,31.615751266479492,14141773
2010-04-16,32.12162780761719,32.4998779296875,29.994596481323242,30.25494956970215,29.778472900390625,4561912
2010-04-19,29.96512222290039,30.505477905273438,29.47389030456543,30.04863166809082,29.575401306152344,1607215
2010-04-20,30.45635414123535,30.94758415222168,30.1616153717041,30.785478591918945,30.30064582824707,1352631
2010-04-21,30.94758415222168,31.846538543701172,30.76091766357422,31.316009521484375,30.82282066345215,2262802
2010-04-22,31.242324829101562,32.057769775390625,31.242324829101562,31.57636070251465,31.079071044921875,755041
2010-04-23,31.63530921936035,31.831802368164062,31.35039520263672,31.63039779663086,31.13225746154785,380930
2010-04-26,31.47811508178711,32.1953125,31.291446685791016,32.12654113769531,31.620588302612305,830596
2010-04-27,32.32303237915039,32.32303237915039,31.68934440612793,31.792503356933594,31.29180908203125,302871
2010-04-28,31.409343719482422,32.58829879760742,31.075305938720703,32.12162780761719,31.615751266479492,8735616
2010-04-29,31.831802368164062,33.50198745727539,31.831802368164062,33.32514572143555,32.800315856933594,1339470
2010-04-30,33.403743743896484,34.091468811035156,33.35462188720703,33.79181671142578,33.25963592529297,1373262
2010-05-03,33.89497375488281,34.38129425048828,33.62970733642578,33.91462326049805,33.38050842285156,340816
2010-05-04,33.89497375488281,34.386207580566406,33.20724868774414,33.31532287597656,32.790645599365234,413908
2010-05-05,34.92655944824219,39.9813346862793,31.9300479888916,39.111854553222656,38.49589157104492,39616615
2010-05-06,39.396766662597656,41.85292434692383,39.396766662597656,40.56589889526367,39.927032470703125,32938195
2010-05-07,39.396766662597656,39.883087158203125,38.512550354003906,39.102027893066406,38.48622131347656,6218086
2010-05-10,39.88800048828125,44.43680191040039,39.406593322753906,43.10556411743164,42.426700592041016,17075288
2010-05-11,43.62135696411133,45.045928955078125,41.96590805053711,42.60942077636719,41.938377380371094,13321264
2010-05-12,42.93363571166992,46.76523971557617,42.64380645751953,46.04804229736328,45.322837829589844,21976409
2010-05-13,46.6669921875,52.51264953613281,46.47050094604492,50.28736877441406,49.49540328979492,53283012
2010-05-14,49.98772048950195,53.93722152709961,48.36665344238281,52.76317596435547,51.93222427368164,57633374
2010-05-17,52.07054138183594,54.801788330078125,51.27474594116211,52.267032623291016,51.44389343261719,27628164
2010-05-18,52.561771392822266,53.59335708618164,47.35471725463867,47.77717590332031,47.02474594116211,17033811
2010-05-19,47.30559539794922,49.29999542236328,45.11470031738281,45.95962142944336,45.23582458496094,18548260
2010-05-20,46.568748474121094,48.140689849853516,44.01434326171875,44.40241622924805,43.7031364440918,7857303
2010-05-21,43.7196044921875,45.7336540222168,42.28520965576172,44.932945251464844,44.225303649902344,13878354
2010-05-24,45.939971923828125,46.10207748413086,41.513973236083984,42.14766311645508,41.483890533447266,7340001
2010-05-25,40.37923049926758,43.10065460205078,39.78975296020508,41.72520446777344,41.068084716796875,15106532
2010-05-26,43.130126953125,43.80802536010742,41.77432632446289,43.34135437011719,42.658775329589844,8866735
2010-05-27,43.08100509643555,44.37785339355469,42.845211029052734,43.81293869018555,43.122928619384766,6131050
2010-05-28,44.40732955932617,44.60382080078125,43.28731918334961,43.572235107421875,42.88602828979492,3072522
2010-05-31,45.05084228515625,45.05084228515625,42.93363571166992,43.32661819458008,42.6442756652832,3340583
2010-06-01,43.110477447509766,45.86137390136719,43.110477447509766,44.8150520324707,44.10926818847656,6094478
2010-06-02,45.183475494384766,45.88102340698242,44.8150520324707,45.43400192260742,44.71847152709961,2693974
2010-06-03,46.35751724243164,47.88524627685547,45.635406494140625,47.49717330932617,46.749149322509766,4739068
2010-06-04,46.93225860595703,47.94419479370117,45.90558624267578,46.16593933105469,45.43887710571289,2480551
2010-06-07,45.684532165527344,45.88102340698242,44.30908203125,45.060665130615234,44.351016998291016,1248504
2010-06-08,45.51259994506836,45.684532165527344,43.32661819458008,44.004520416259766,43.31150436401367,1838114
2010-06-09,48.40595245361328,48.40595245361328,45.29154586791992,45.8761100769043,45.15361785888672,20046942
2010-06-10,46.37225341796875,46.42137908935547,45.237510681152344,45.83190155029297,45.110103607177734,5635357
2010-06-11,46.224884033203125,46.54909896850586,45.340667724609375,45.5911979675293,44.87318801879883,2636048
2010-06-14,45.979270935058594,46.28383255004883,44.8985595703125,45.3455810546875,44.63143539428711,1895959
2010-06-15,45.684532165527344,45.684532165527344,44.47610092163086,44.598907470703125,43.89653396606445,1329291
2010-06-16,44.800315856933594,45.684532165527344,44.417152404785156,44.68733215332031,43.98355484008789,1218407
2010-06-17,44.40732955932617,45.38488006591797,43.906272888183594,44.08802795410156,43.39369583129883,1047998
2010-06-18,42.73714065551758,42.73714065551758,39.68168258666992,39.68168258666992,39.05674362182617,24685916
2010-06-21,39.986244201660156,42.128013610839844,39.986244201660156,40.99327087402344,40.34767150878906,10956849
2010-06-22,39.79957580566406,41.636783599853516,39.79957580566406,40.98835754394531,40.34284591674805,2914267
2010-06-23,40.575721740722656,41.843101501464844,40.47747802734375,41.086605072021484,40.43954086303711,2374684
2010-06-24,40.78695297241211,41.73994064331055,40.78695297241211,41.175025939941406,40.52656555175781,1974964
2010-06-25,41.26344680786133,41.99538040161133,41.01782989501953,41.469764709472656,40.8166618347168,2414808
2010-06-28,41.72520446777344,42.049415588378906,40.870460510253906,41.82836151123047,41.169612884521484,1504677
2010-06-29,40.31536865234375,43.7196044921875,40.31536865234375,43.1890754699707,42.50889205932617,10649489
2010-06-30,42.727317810058594,43.22837448120117,41.69573211669922,42.94837188720703,42.27199172973633,2928873
2010-07-01,43.03187942504883,43.76872634887695,42.344154357910156,42.511173248291016,41.8416748046875,1501318
2010-07-02,42.93363571166992,43.277496337890625,41.764503479003906,42.31959533691406,41.65311050415039,1012068
2010-07-05,42.393280029296875,42.73714065551758,41.793975830078125,42.10345458984375,41.44037628173828,1056446
2010-07-06,42.240997314453125,42.393280029296875,41.57292175292969,41.789066314697266,41.13093948364258,631830
2010-07-07,42.128013610839844,42.344154357910156,41.85292434692383,41.960994720458984,41.30016326904297,805058
2010-07-08,42.24591064453125,42.638893127441406,41.494327545166016,41.61713409423828,41.0578498840332,1020028
2010-07-09,41.843101501464844,41.99047088623047,40.870460510253906,41.071868896484375,40.5199089050293,1046054
